,SampleCode (na),location (na),record count (na),SiteCode (na),sampling_date_JD (na),evaporated (na),bad_filters  (na),storage_time_days (na),Li7 (nM ),B11 (nM ),Ca43 (nM ),Rb85 (nM ),Sr88 (nM ),In115 (nM ),Na23 (nM ),Mg25 (nM ),Al27 (nM ),Si28 (nM ),P31 (nM ),Ca44 (nM ),Mn55 (nM ),Fe56 (nM ),Fe57 (nM ),Co59 (nM ),Ni60 (nM ),Cu63 (nM ),Cu65 (nM ),Zn64 (nM ),Zn66 (nM ),Rb85 (nM ).1,Sr88 (nM ).1,Mo98 (nM ),In115 (nM ).1,Ba138 (nM),Sample id (na),descp no (na),date (na),time (na),year (na),month (na),day (na),hour (na),minute (na),filter pore-size (na),method  (na),method No. (na),DateTime
210,924.0,0.0,211.0,ERCZO_Elder_Creek_,723.6861111,0.0,0.0,110.3138889,100.5,3329.4,282978.5,1.9,1318.3,-19.6,234365.4,139911.4,19.8,,26.4,251100.9,0.3,6.6,7.5,0.2,0.0,0.5,0.8,9.3,12.4,0.0,1264.6,0.0,-94.4,87.7,924K,0.0,12/24/2009,4:28:26 PM,2009.0,12.0,24.0,16.0,28.0,0.45,Control,1,2009-12-24 16:28:00
211,925.0,0.0,212.0,ERCZO_Elder_Creek_,724.6861111,0.0,0.0,109.3138889,99.7,2981.0,276352.8,1.8,1243.2,-19.6,246508.8,150604.9,21.5,,21.0,253863.8,0.2,6.1,9.5,0.1,0.0,0.4,0.5,3.7,4.3,0.0,1261.5,0.0,-94.4,88.8,925K,0.0,12/25/2009,4:28:26 PM,2009.0,12.0,25.0,16.0,28.0,0.45,Control,1,2009-12-25 16:28:00
212,927.0,0.0,213.0,ERCZO_Elder_Creek_,726.6861111,0.0,0.0,107.3138889,96.0,3465.6,275106.1,1.9,1286.2,-19.6,245817.6,145150.4,64.7,,32.3,233725.5,0.8,21.0,25.1,0.0,0.0,0.7,0.6,13.5,13.1,0.0,1114.5,0.0,-94.4,88.4,927K,0.0,12/27/2009,4:28:23 PM,2009.0,12.0,27.0,16.0,28.0,0.45,Control,1,2009-12-27 16:28:00
213,928.0,0.0,214.0,ERCZO_Elder_Creek_,727.6861111,0.0,0.0,106.3138889,101.5,3798.6,292913.0,2.0,1356.7,-19.6,238810.9,141669.4,21.5,,28.8,261680.8,1.8,8.2,10.5,0.2,0.0,0.5,0.8,8.2,10.3,0.0,1242.0,0.0,-94.4,90.0,928K,0.0,12/28/2009,4:28:27 PM,2009.0,12.0,28.0,16.0,28.0,0.45,Control,1,2009-12-28 16:28:00
214,930.0,0.0,215.0,ERCZO_Elder_Creek_,729.6861111,0.0,0.0,104.31388890000001,98.0,3728.6,288426.8,1.9,1323.9,-19.6,252393.5,149258.7,17.0,,24.2,265573.6,0.5,9.7,9.9,0.2,0.0,0.9,0.8,6.1,6.5,0.0,1261.2,0.0,-94.4,93.5,930K,0.0,12/30/2009,4:28:33 PM,2009.0,12.0,30.0,16.0,28.0,0.45,Control,1,2009-12-30 16:28:00
215,932.0,0.0,216.0,ERCZO_Elder_Creek_,731.6861111,0.0,0.0,102.31388890000001,93.4,2364.6,211273.8,2.0,948.6,-19.6,188717.7,107959.4,136.8,,32.2,180035.6,0.8,67.0,76.1,0.3,0.0,2.1,2.7,9.4,12.2,0.0,893.2,0.0,-94.4,68.0,932K,0.0,1/1/2010,4:28:38 PM,2010.0,1.0,1.0,16.0,28.0,0.45,Control,1,2010-01-01 16:28:00
216,933.0,0.0,217.0,ERCZO_Elder_Creek_,732.6861111,0.0,0.0,101.31388890000001,102.3,2257.5,236750.1,2.0,1041.6,-19.6,208882.6,120405.4,139.5,,33.4,223105.7,0.5,33.6,35.4,0.3,0.0,1.4,1.7,5.6,5.7,0.0,1168.5,0.0,-94.4,82.2,933K,0.0,1/2/2010,4:28:33 PM,2010.0,1.0,2.0,16.0,28.0,0.45,Control,1,2010-01-02 16:28:00
217,934.0,0.0,218.0,ERCZO_Elder_Creek_,733.6861111,0.0,0.0,100.31388890000001,110.2,2438.4,249554.2,1.9,1144.2,-19.6,223990.6,131281.6,80.0,,150.4,228715.5,1.9,25.4,28.8,0.2,0.0,0.6,1.2,28.9,32.8,0.0,1130.4,0.0,-94.4,80.2,934K,0.0,1/3/2010,4:28:34 PM,2010.0,1.0,3.0,16.0,28.0,0.45,MB,2,2010-01-03 16:28:00
218,935.0,0.0,219.0,ERCZO_Elder_Creek_,734.6868056,0.0,0.0,99.31319444,110.8,2675.5,266874.4,2.0,1210.2,-19.6,217434.8,134038.6,29.0,,36.0,244242.1,0.5,13.9,16.2,0.2,0.0,0.7,1.2,7.5,11.6,0.0,1073.9,0.0,-94.4,84.9,935K,0.0,1/4/2010,4:29:00 PM,2010.0,1.0,4.0,16.0,29.0,0.45,Control,1,2010-01-04 16:29:00
219,936.0,0.0,220.0,ERCZO_Elder_Creek_,735.6861111,0.0,0.0,98.31388889,109.4,2760.6,278680.5,2.1,1246.2,-19.6,223482.8,141119.7,79.2,,24.6,239194.8,0.7,20.5,22.0,0.2,0.0,0.6,0.8,4.6,9.6,0.0,1187.3,0.0,-94.4,86.3,936K,0.0,1/5/2010,4:28:39 PM,2010.0,1.0,5.0,16.0,28.0,0.45,Control,1,2010-01-05 16:28:00
220,937.0,0.0,221.0,ERCZO_Elder_Creek_,736.6868056,0.0,0.0,97.31319444,111.7,2993.8,281634.9,2.2,1271.2,-19.6,249977.8,150462.7,161.7,,176.8,253543.4,2.6,8.0,11.1,0.2,0.0,1.3,1.6,53.6,50.2,0.0,1192.4,0.0,-94.4,87.5,937K,0.0,1/6/2010,4:29:00 PM,2010.0,1.0,6.0,16.0,29.0,0.45,MB,2,2010-01-06 16:29:00
221,938.0,0.0,222.0,ERCZO_Elder_Creek_,737.6861111,0.0,0.0,96.31388889,110.9,3009.8,279601.2,2.1,1292.2,-19.6,244776.5,148137.3,19.5,,27.7,257733.7,0.4,5.6,7.4,0.2,0.0,0.6,1.2,15.1,18.2,0.0,1240.0,0.0,-94.4,94.8,938K,0.0,1/7/2010,4:28:39 PM,2010.0,1.0,7.0,16.0,28.0,0.45,Control,1,2010-01-07 16:28:00
222,951.0,0.0,223.0,ERCZO_Elder_Creek_,745.5763889,0.0,0.0,88.42361111,118.2,2272.0,257201.0,2.7,1149.7,-19.6,221687.7,126900.9,137.1,,613.7,227716.9,13.2,82.7,90.9,0.4,0.0,2.9,3.1,17.8,21.6,0.0,1108.8,0.0,-94.4,90.4,951K,0.0,1/15/2010,1:50:00 PM,2010.0,1.0,15.0,13.0,50.0,0.45,Ref,9,2010-01-15 13:50:00
223,992.0,0.0,224.0,ERCZO_Elder_Creek_,767.0,0.0,0.0,181.0,130.92,1769.02,278101.69,2.19,1294.95,-64.11,235911.01,137530.93,-100.67,,511.18,243912.47,5.36,21.29,23.61,0.18,0.0,1.56,2.5,31.44,31.68,0.0,1191.87,0.0,-299.44,83.88,992K,0.0,2/6/2010,,2010.0,2.0,6.0,0.0,0.0,0.45,Ref,9,2010-02-06 00:00:00
224,1025.0,0.0,225.0,ERCZO_Elder_Creek_,767.6479167,0.0,0.0,180.3520833,125.81,1628.85,270899.39,2.26,1250.01,-64.11,245190.86,146017.19,-731.48,,-4459.1,254607.11,5.85,30.42,25.93,0.19,0.01,3.88,4.28,104.14,104.65,0.0,1247.61,0.0,-299.44,86.9,1025K,0.0,2/6/2010,3:33:38 PM,2010.0,2.0,6.0,15.0,33.0,0.45,MB,2,2010-02-06 15:33:00
225,1026.0,0.0,226.0,ERCZO_Elder_Creek_,768.6479167,0.0,0.0,179.3520833,125.07,1638.15,276902.12,2.2,1236.32,-64.11,230070.45,134420.87,-230.46,,-3558.41,240395.12,1.4,25.9,26.53,0.2,0.01,1.03,0.92,132.37,140.93,0.0,1168.05,0.0,-299.44,74.53,1026K,0.0,2/7/2010,3:33:42 PM,2010.0,2.0,7.0,15.0,33.0,0.45,Control,1,2010-02-07 15:33:00
226,1027.0,0.0,227.0,ERCZO_Elder_Creek_,769.6479167,0.0,0.0,178.3520833,127.28,1839.17,289404.06,2.32,1237.01,-60.25,229140.23,133057.35,-222.99,,4101.84,239505.87,3.61,36.25,38.84,0.09,0.01,3.69,5.07,84.69,89.12,0.0,1098.15,0.0,-299.44,70.55,1027K,0.0,2/8/2010,3:33:29 PM,2010.0,2.0,8.0,15.0,33.0,0.45,MB,2,2010-02-08 15:33:00
227,1028.0,0.0,228.0,ERCZO_Elder_Creek_,770.6479167,0.0,0.0,177.3520833,129.67,1880.38,300062.22,2.24,1344.45,-60.58,238188.58,136639.98,-576.97,,1961.56,246252.87,1.48,24.97,24.01,0.14,0.01,1.13,1.57,34.08,36.16,0.0,1194.32,0.0,-299.44,79.65,1028K,0.0,2/9/2010,3:33:38 PM,2010.0,2.0,9.0,15.0,33.0,0.45,Control,1,2010-02-09 15:33:00
228,1029.0,0.0,229.0,ERCZO_Elder_Creek_,771.6479167,0.0,0.0,176.3520833,122.51,1811.73,291889.1,2.12,1315.94,-60.94,237354.5,141261.48,-91.81,,782.95,247784.25,1.33,19.58,19.66,0.13,0.0,0.89,1.44,19.09,20.13,0.0,1179.13,0.0,-299.44,78.65,1029K,0.0,2/10/2010,3:33:31 PM,2010.0,2.0,10.0,15.0,33.0,0.45,MB,2,2010-02-10 15:33:00
229,1030.0,0.0,230.0,ERCZO_Elder_Creek_,772.6479167,0.0,0.0,175.3520833,129.96,1956.53,312518.69,2.24,1408.07,-60.75,247510.42,148687.31,-522.65,,544.79,260388.56,1.49,19.96,16.72,0.19,0.0,0.85,0.85,40.49,39.06,0.0,1072.38,0.0,-299.44,79.81,1030K,0.0,2/11/2010,3:33:39 PM,2010.0,2.0,11.0,15.0,33.0,0.45,Control,1,2010-02-11 15:33:00
230,1031.0,0.0,231.0,ERCZO_Elder_Creek_,773.6479167,0.0,0.0,174.3520833,130.37,2114.03,308311.97,2.3,1362.85,-60.46,246366.74,151226.58,-91.89,,-493.76,258139.64,3.93,11.67,10.38,0.16,0.0,2.03,1.67,42.48,43.59,0.0,1208.72,0.0,-299.44,71.22,1031K,0.0,2/12/2010,3:33:31 PM,2010.0,2.0,12.0,15.0,33.0,0.45,MB,2,2010-02-12 15:33:00
231,1032.0,0.0,232.0,ERCZO_Elder_Creek_,774.6479167,0.0,0.0,173.3520833,126.08,1911.13,311850.92,2.41,1406.31,-61.16,240648.56,142920.98,250.39,,1912.29,257228.78,0.6,3.5,3.97,0.16,0.0,0.37,0.83,42.33,42.22,0.0,1221.94,0.0,-299.44,82.24,1032K,0.0,2/13/2010,3:33:35 PM,2010.0,2.0,13.0,15.0,33.0,0.45,Control,1,2010-02-13 15:33:00
232,1033.0,0.0,233.0,ERCZO_Elder_Creek_,775.6479167,0.0,0.0,172.3520833,124.0,1867.14,303256.06,2.23,1364.17,-64.11,251779.43,144749.25,-446.17,,1395.6,267230.22,4.16,15.02,15.67,0.19,0.0,1.97,2.5,357.65,378.58,0.0,1263.94,0.0,-299.44,75.93,1033K,0.0,2/14/2010,3:33:17 PM,2010.0,2.0,14.0,15.0,33.0,0.45,MB,2,2010-02-14 15:33:00
233,1034.0,0.0,234.0,ERCZO_Elder_Creek_,776.6479167,0.0,0.0,171.3520833,124.91,2149.69,317179.52,2.37,1424.46,-64.11,262112.08,158996.73,-425.97,,1689.29,277827.11,2.78,27.92,20.86,0.14,0.0,1.69,2.26,85.13,87.32,0.0,1264.76,0.0,-299.44,90.39,1034K,0.0,2/15/2010,3:33:31 PM,2010.0,2.0,15.0,15.0,33.0,0.45,Control,1,2010-02-15 15:33:00
234,1035.0,0.0,235.0,ERCZO_Elder_Creek_,777.6479167,0.0,0.0,170.3520833,125.05,2218.59,316177.22,2.33,1407.32,-64.11,257681.53,155217.33,-439.07,,1710.89,273936.22,7.23,26.08,25.81,0.2,0.02,2.03,2.91,97.36,96.28,0.0,1291.03,0.0,-299.44,76.81,1035K,0.0,2/16/2010,3:33:26 PM,2010.0,2.0,16.0,15.0,33.0,0.45,MB,2,2010-02-16 15:33:00
235,1036.0,0.0,236.0,ERCZO_Elder_Creek_,778.6479167,0.0,0.0,169.3520833,119.99,2142.58,311764.54,2.24,1398.85,-64.11,256161.07,153851.15,-381.31,,579.31,279273.34,14.96,76.12,76.33,0.19,0.02,2.16,2.1,93.71,93.97,0.0,1362.44,0.0,-299.44,85.99,1036K,0.0,2/17/2010,3:33:20 PM,2010.0,2.0,17.0,15.0,33.0,0.45,MB,2,2010-02-17 15:33:00
236,1037.0,0.0,237.0,ERCZO_Elder_Creek_,779.6479167,0.0,0.0,168.3520833,122.54,2236.1,318895.15,2.33,1454.0,-64.11,254734.17,149062.11,306.07,,2466.94,272213.49,3.19,8.8,9.6,0.08,0.01,1.93,2.45,53.75,47.05,0.0,1304.66,0.0,-299.44,82.52,1037K,0.0,2/18/2010,3:33:24 PM,2010.0,2.0,18.0,15.0,33.0,0.45,Control,1,2010-02-18 15:33:00
237,1038.0,0.0,238.0,ERCZO_Elder_Creek_,780.6479167,0.0,0.0,167.3520833,119.16,2076.9,314499.47,2.11,1450.56,-64.11,257883.52,157997.32,-352.35,,708.19,275733.25,5.54,37.43,37.75,0.19,0.0,1.24,1.76,179.55,186.92,0.0,1342.43,0.0,-299.44,87.75,1038K,0.0,2/19/2010,3:33:23 PM,2010.0,2.0,19.0,15.0,33.0,0.45,MB,2,2010-02-19 15:33:00
238,1039.0,0.0,239.0,ERCZO_Elder_Creek_,781.6479167,0.0,0.0,166.3520833,121.1,2250.19,324272.83,2.2,1478.64,-64.11,267983.07,165314.32,-345.22,,669.41,284434.91,15.57,108.44,112.58,0.34,0.0,3.26,2.84,46.27,46.42,0.0,1378.43,0.0,-299.44,85.15,1039K,0.0,2/20/2010,3:33:28 PM,2010.0,2.0,20.0,15.0,33.0,0.45,Control,1,2010-02-20 15:33:00
239,1041.0,0.0,240.0,ERCZO_Elder_Creek_,783.6479167,0.0,0.0,164.3520833,120.26,2453.09,317129.25,2.37,1421.52,-64.11,259699.63,150327.4,-241.19,,1388.12,276089.94,7.04,25.09,27.56,0.26,0.02,3.43,4.09,169.84,171.96,0.0,1336.78,0.0,-299.44,85.74,1041K,0.0,2/22/2010,3:33:29 PM,2010.0,2.0,22.0,15.0,33.0,0.45,Control,1,2010-02-22 15:33:00
240,1042.0,0.0,241.0,ERCZO_Elder_Creek_,784.6479167,0.0,0.0,163.3520833,112.29,2283.69,302716.9,2.3,1400.34,-64.11,255369.72,152030.34,-224.59,,824.6,270321.57,2.86,57.06,54.87,0.09,0.01,2.05,2.01,85.22,87.17,0.0,1284.07,0.0,-299.44,87.63,1042K,0.0,2/23/2010,3:33:29 PM,2010.0,2.0,23.0,15.0,33.0,0.45,MB,2,2010-02-23 15:33:00
241,1043.0,0.0,242.0,ERCZO_Elder_Creek_,785.6479167,0.0,0.0,162.3520833,108.75,2138.54,281728.16,2.13,1300.95,-64.11,234903.65,139404.65,-203.01,,1161.83,246245.22,13.01,43.76,41.33,0.21,0.01,3.54,3.25,62.88,63.19,0.0,1195.32,0.0,-299.44,73.04,1043K,0.0,2/24/2010,3:33:29 PM,2010.0,2.0,24.0,15.0,33.0,0.45,Control,1,2010-02-24 15:33:00
242,1044.0,0.0,243.0,ERCZO_Elder_Creek_,786.6479167,0.0,0.0,161.3520833,118.89,2385.61,309613.04,2.26,1417.14,-64.11,254796.16,143514.34,-186.81,,185.02,270495.08,4.3,33.69,36.37,0.13,0.01,1.14,1.47,74.52,72.94,0.0,1294.52,0.0,-299.44,88.06,1044K,0.0,2/25/2010,3:33:34 PM,2010.0,2.0,25.0,15.0,33.0,0.45,MB,2,2010-02-25 15:33:00
243,1045.0,0.0,244.0,ERCZO_Elder_Creek_,787.6479167,0.0,0.0,160.3520833,101.43,1941.85,240859.82,2.33,1119.44,-64.11,208825.97,122864.81,-159.95,,208.77,216501.64,8.18,148.02,148.38,0.24,0.0,7.16,6.42,44.69,44.62,0.0,1038.21,0.0,-299.44,66.24,1045K,0.0,2/26/2010,3:33:34 PM,2010.0,2.0,26.0,15.0,33.0,0.45,Control,1,2010-02-26 15:33:00
244,1046.0,0.0,245.0,ERCZO_Elder_Creek_,788.6479167,0.0,0.0,159.3520833,123.51,1836.62,272589.1,2.09,1272.19,-64.11,220141.31,129639.97,-147.58,,268.71,228650.1,2.14,50.14,51.31,0.12,0.0,1.38,1.36,29.98,28.55,0.0,1117.37,0.0,-299.44,78.96,1046K,0.0,2/27/2010,3:33:37 PM,2010.0,2.0,27.0,15.0,33.0,0.45,MB,2,2010-02-27 15:33:00
245,1047.0,0.0,246.0,ERCZO_Elder_Creek_,789.6479167,0.0,0.0,158.3520833,121.27,1679.16,271849.97,2.12,1234.94,-64.11,221507.89,129416.87,-141.56,,776.53,230433.02,5.81,69.5,68.58,0.12,0.0,2.11,2.18,81.24,83.64,0.0,1126.82,0.0,-299.44,78.69,1047K,0.0,2/28/2010,3:33:41 PM,2010.0,2.0,28.0,15.0,33.0,0.45,Control,1,2010-02-28 15:33:00
246,1071.0,0.0,247.0,ERCZO_Elder_Creek_,801.0,0.0,0.0,147.0,113.28,1831.44,269857.42,2.49,1263.87,-64.11,229210.88,136377.3,59.76,,531.75,243660.95,29.73,71.56,75.6,0.21,0.01,1.6,1.61,47.28,49.6,0.0,1199.66,0.0,-299.44,83.94,1071K,0.0,3/12/2010,,2010.0,3.0,12.0,0.0,0.0,0.45,Ref,9,2010-03-12 00:00:00
247,1099.0,0.0,248.0,ERCZO_Elder_Creek_,801.54375,0.0,0.0,146.45625,108.91,1767.61,254808.42,2.97,1177.76,-64.11,227380.77,128617.24,-83.47,,432.09,226951.07,24.43,84.32,86.86,0.48,0.02,2.21,2.0,319.08,334.68,0.0,1129.43,0.0,-299.44,76.62,1099K,0.0,3/12/2010,1:03:08 PM,2010.0,3.0,12.0,13.0,3.0,0.45,Control,1,2010-03-12 13:03:00
248,1100.0,0.0,249.0,ERCZO_Elder_Creek_,802.54375,0.0,0.0,145.45625,116.55,1665.39,259055.58,1.92,1252.62,-64.11,219056.76,127333.16,-76.85,,615.07,229096.16,0.25,17.77,18.87,-0.03,0.0,-0.08,-0.15,95.87,96.68,0.0,1153.32,0.0,-299.44,75.27,1100K,0.0,3/13/2010,1:03:30 PM,2010.0,3.0,13.0,13.0,3.0,0.45,Control,1,2010-03-13 13:03:00
249,1101.0,0.0,250.0,ERCZO_Elder_Creek_,803.54375,0.0,0.0,144.45625,121.91,1718.71,269910.64,2.27,1239.0,-64.11,231788.76,135181.01,256.43,,722.8,239666.09,13.0,4.41,6.96,0.08,0.0,0.88,1.05,173.13,169.44,0.0,1179.14,0.0,-299.44,75.18,1101K,0.0,3/14/2010,1:03:31 PM,2010.0,3.0,14.0,13.0,3.0,0.45,Control,1,2010-03-14 13:03:00
250,1102.0,0.0,251.0,ERCZO_Elder_Creek_,804.54375,0.0,0.0,143.45625,128.8,1798.77,284953.5,2.07,1330.95,-64.11,235419.67,139162.52,-52.15,,267.51,241775.68,-0.24,0.84,0.61,-0.05,-0.01,-1.01,-1.11,111.29,115.42,0.0,1184.77,0.0,-299.44,79.27,1102K,0.0,3/15/2010,1:03:32 PM,2010.0,3.0,15.0,13.0,3.0,0.45,Control,1,2010-03-15 13:03:00
251,1103.0,0.0,252.0,ERCZO_Elder_Creek_,805.54375,0.0,0.0,142.45625,120.08,1847.98,275715.18,4.15,1224.3,-64.11,229899.85,128391.85,-36.06,,663.02,235207.17,53.54,536.35,544.57,2.4,0.39,37.22,35.67,508.37,536.92,0.0,1097.42,0.0,-299.44,74.77,1103K,0.0,3/16/2010,1:03:26 PM,2010.0,3.0,16.0,13.0,3.0,0.45,Control,1,2010-03-16 13:03:00
252,1104.0,0.0,253.0,ERCZO_Elder_Creek_,806.54375,0.0,0.0,141.45625,127.28,1785.65,294495.02,2.1,1375.35,-64.11,245529.63,145247.81,99.44,,354.32,259491.35,0.03,25.48,28.16,-0.07,0.0,-0.92,-1.03,194.62,197.65,0.0,1157.03,0.0,-299.44,82.2,1104K,0.0,3/17/2010,1:03:28 PM,2010.0,3.0,17.0,13.0,3.0,0.45,Control,1,2010-03-17 13:03:00
253,1105.0,0.0,254.0,ERCZO_Elder_Creek_,807.54375,0.0,0.0,140.45625,120.52,1707.89,297069.17,4.64,1303.83,-64.11,235134.71,144781.14,-12.88,,281.4,258409.71,24.61,7.47,8.98,0.1,0.03,2.89,3.01,345.48,349.18,0.0,1211.41,0.0,-299.44,83.28,1105K,0.0,3/18/2010,1:03:27 PM,2010.0,3.0,18.0,13.0,3.0,0.45,Control,1,2010-03-18 13:03:00
254,1106.0,0.0,255.0,ERCZO_Elder_Creek_,808.54375,0.0,0.0,139.45625,125.87,1901.83,303179.9,2.18,1399.75,-64.11,256344.57,154270.73,109.74,,197.16,269500.71,-0.2,29.74,37.24,-0.09,-0.01,-1.68,1.4,197.92,202.93,0.0,1330.97,0.0,-299.44,85.59,1106K,0.0,3/19/2010,1:03:17 PM,2010.0,3.0,19.0,13.0,3.0,0.45,Control,1,2010-03-19 13:03:00
255,1107.0,0.0,256.0,ERCZO_Elder_Creek_,809.54375,0.0,0.0,138.45625,118.98,1563.26,296876.6,3.99,1306.8,-64.11,235757.42,140438.94,0.27,,299.95,263133.9,19.02,14.72,16.84,0.0,0.0,0.12,0.16,377.79,386.49,0.0,1215.43,0.0,-299.44,80.46,1107K,0.0,3/20/2010,1:03:20 PM,2010.0,3.0,20.0,13.0,3.0,0.45,Control,1,2010-03-20 13:03:00
256,1108.0,0.0,257.0,ERCZO_Elder_Creek_,810.54375,0.0,0.0,137.45625,119.64,1734.38,294529.99,2.37,1356.35,-64.11,243249.34,146053.34,111.71,,-472.95,256509.1,3.25,64.18,62.16,-0.07,0.0,1.29,1.93,446.52,462.69,0.0,1236.17,0.0,-299.44,86.93,1108K,0.0,3/21/2010,1:03:21 PM,2010.0,3.0,21.0,13.0,3.0,0.45,Control,1,2010-03-21 13:03:00
257,1109.0,0.0,258.0,ERCZO_Elder_Creek_,811.54375,0.0,0.0,136.45625,126.84,2142.39,332405.54,3.86,1437.54,-61.13,251533.71,152398.32,-9.7,,490.83,281356.79,24.65,51.95,50.2,0.15,0.05,0.48,0.77,339.18,352.24,0.0,1265.52,0.0,-299.44,84.64,1109K,0.0,3/22/2010,1:03:17 PM,2010.0,3.0,22.0,13.0,3.0,0.45,Control,1,2010-03-22 13:03:00
258,1110.0,0.0,259.0,ERCZO_Elder_Creek_,812.54375,0.0,0.0,135.45625,143.23,2269.42,375910.06,4.8,1651.86,-53.69,251247.22,152268.82,-0.66,,599.18,280139.32,26.57,419.55,444.42,0.04,0.0,-0.16,0.19,318.44,316.78,0.0,1306.05,0.0,-299.44,91.82,1110K,0.0,3/23/2010,1:03:15 PM,2010.0,3.0,23.0,13.0,3.0,0.45,Control,1,2010-03-23 13:03:00
259,1111.0,0.0,260.0,ERCZO_Elder_Creek_,813.54375,0.0,0.0,134.45625,116.76,1979.79,303430.27,2.02,1406.68,-64.11,251692.5,155303.03,-35.47,,183.04,268958.77,0.87,12.59,14.71,-0.06,0.0,0.14,0.21,147.69,149.02,0.0,1317.7,0.0,-299.44,84.11,1111K,0.0,3/24/2010,1:03:17 PM,2010.0,3.0,24.0,13.0,3.0,0.45,Control,1,2010-03-24 13:03:00
260,1112.0,0.0,261.0,ERCZO_Elder_Creek_,814.54375,0.0,0.0,133.45625,124.02,4464.71,328794.15,3.46,1438.84,-64.11,267003.7,153750.39,124.82,,71.2,285902.07,114.85,4592.54,4949.16,7.04,1.35,51.79,50.4,1096.24,1100.93,0.0,1317.33,0.0,-299.44,92.62,1112K,0.0,3/25/2010,1:03:21 PM,2010.0,3.0,25.0,13.0,3.0,0.45,Control,1,2010-03-25 13:03:00
261,1114.0,0.0,262.0,ERCZO_Elder_Creek_,816.54375,0.0,0.0,131.45625,111.95,1945.47,290848.17,1.91,1388.56,-64.11,239881.33,145899.4,-40.89,,329.26,256773.85,0.55,14.67,18.09,0.0,0.0,0.52,0.32,141.45,136.67,0.0,1260.22,0.0,-299.44,79.85,1114K,0.0,3/27/2010,1:03:20 PM,2010.0,3.0,27.0,13.0,3.0,0.45,Control,1,2010-03-27 13:03:00
262,1115.0,0.0,263.0,ERCZO_Elder_Creek_,817.54375,0.0,0.0,248.45625,125.79,2414.55,325280.82,2.14,1280.16,1.23,312006.62,181626.62,159.29,,91.43,344007.68,3.81,25.24,24.73,0.16,0.27,0.84,0.82,286.34,301.37,0.0,1504.75,0.0,0.0,95.55,1115K,0.0,3/28/2010,1:03:27 PM,2010.0,3.0,28.0,13.0,3.0,0.45,Control,1,2010-03-28 13:03:00
263,1116.0,0.0,264.0,ERCZO_Elder_Creek_,818.54375,0.0,0.0,247.45625,127.0,2402.48,287965.61,2.04,1251.93,1.64,273248.84,154321.18,95.77,,205.39,293389.69,-0.67,49.95,46.29,0.14,0.25,1.86,1.54,285.16,293.08,0.0,1282.03,0.0,0.0,83.38,1116K,0.0,3/29/2010,1:03:24 PM,2010.0,3.0,29.0,13.0,3.0,0.45,Control,1,2010-03-29 13:03:00
264,1117.0,0.0,265.0,ERCZO_Elder_Creek_,819.54375,0.0,0.0,246.45625,112.98,1889.71,239097.77,1.95,945.76,2.05,229797.82,129765.72,331.24,,225.71,226457.33,-1.29,99.65,96.8,0.13,0.25,1.9,2.14,320.12,318.27,0.0,1075.45,0.0,0.0,69.39,1117K,0.0,3/30/2010,1:03:33 PM,2010.0,3.0,30.0,13.0,3.0,0.45,Control,1,2010-03-30 13:03:00
265,1118.0,0.0,266.0,ERCZO_Elder_Creek_,820.54375,0.0,0.0,245.45625,122.43,1894.64,251389.92,2.1,1096.59,2.46,231197.91,132392.07,74.23,,285.61,247231.66,-1.34,51.64,45.91,0.19,0.22,1.99,1.86,131.75,124.83,0.0,1156.46,0.0,0.0,81.4,1118K,0.0,3/31/2010,1:03:27 PM,2010.0,3.0,31.0,13.0,3.0,0.45,Control,1,2010-03-31 13:03:00
266,1119.0,0.0,267.0,ERCZO_Elder_Creek_,821.54375,0.0,0.0,244.45625,129.36,1897.49,273509.3,2.27,1092.05,2.87,255638.55,142445.66,1313.33,,212.94,272646.01,0.09,134.97,128.87,0.14,0.23,5.65,5.84,861.72,867.07,0.0,1204.21,0.0,0.0,82.44,1119K,0.0,4/1/2010,1:03:34 PM,2010.0,4.0,1.0,13.0,3.0,0.45,Control,1,2010-04-01 13:03:00
267,1162.0,0.0,268.0,ERCZO_Elder_Creek_,822.0,0.0,0.0,244.0,109.15,1627.06,211564.78,2.19,949.42,3.28,225520.58,127806.41,274.94,,503.17,207466.88,26.78,167.13,162.12,0.31,0.22,1.87,2.39,30.69,21.71,0.0,1085.17,0.0,0.0,75.6,1162K,0.0,4/2/2010,,2010.0,4.0,2.0,0.0,0.0,0.45,Ref,9,2010-04-02 00:00:00
268,1192.0,0.0,269.0,ERCZO_Elder_Creek_,822.5194444,0.0,0.0,243.48055559999997,114.71,1617.75,225053.61,2.34,920.02,3.69,222403.99,121948.03,114.59,,258.09,235252.89,0.81,44.64,43.5,0.23,0.26,2.62,3.27,336.74,348.6,0.0,1039.67,0.0,0.0,70.42,1192K,0.0,4/2/2010,12:28:03 PM,2010.0,4.0,2.0,12.0,28.0,0.45,Control,0,2010-04-02 12:28:00
269,1193.0,0.0,270.0,ERCZO_Elder_Creek_,823.5194444,0.0,0.0,242.48055559999997,128.23,1687.04,269402.76,2.43,1067.45,4.1,238673.39,131871.18,135.81,,261.84,249771.02,2.55,67.73,65.94,1.18,0.36,2.73,2.93,344.63,332.03,0.0,1116.3,0.0,0.0,71.02,1193K,0.0,4/3/2010,12:28:36 PM,2010.0,4.0,3.0,12.0,28.0,0.45,Control,0,2010-04-03 12:28:00
