DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,pH,EC,DO,Temp,TIC,TOC,TN,F-,Cl-,NO2-,Br-,NO3-,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd111,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,Tl205,Pb208,U238,NH4-N,Ortho-P,FI,HIX,UVA254,UVA280,SUVA254,SUVA280,SamplingNote
MST,,,,,pH,uS/cm,%,degC,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,ug/L,ng/L,(mg/L),(mg/L),nm/nm,nm/nm,au,au,au,au,
(Detection limit),,,,,,,,,0.0002,0.0003,0.0002,2.37,0.82,3.34,1.9,0.51,0.84,1.45,0.00424,2.26495,0.75816,0.04031,0.00424,0.66,3.26683,0.14425,0.42426,0.01061,0.15274,0.12304,0.00212,0.17607,0.12516,0.00636,0.00212,0.01485,0.00849,0.27153,0.01273,0.76368,0.07637,0.01273,0.03818,0.17819,0.00636,0.01909,2.10011,4.5184,0.36062,0.67882,0.19092,0.97581,0.78489,0.04243,0.29689,0.04243,0.29689,0.0212,0.063,0.0212,0.06576,0.00212,0.13649,0.01,0.01,,,,,,,
(Lab Method),,,,,pH_EC1,pH_EC1,OxyTem,OxyTem,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,SmartChem200,SmartChem200,Fluoromax4,Fluoromax4,UV_Vis,UV_Vis,UV_Vis,UV_Vis,
8/27/2012 9:55,OR_up,ORUP-079,GRAB,SW,5.6,-9999,59.2,18.1,8.43,9.24,6.17,1.19,"-9,999.00",1.67,0.95,369.1,116.64,0.73,0.03,109.46,"24,203.00","5,815.00",49.73,"8,906.81",34.54,"2,930.00","17,049.00",1.91,1.29,0.01,0.5,36.66,0.13,0.83,2.22,4.01,0.2,0.38,253.17,208,0.28,0.01,0.02,0.04,0.07,22.96,92.46,99.3,27.3,108.53,30.07,10.69,33.32,5.02,38.54,7.54,33.77,6.8,63.74,11.58,0.03,0.07,30.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/30/2012 12:25,OR_low,ORLOW-444,GRAB,SW,7,-9999,67.4,23.4,11.86,9.51,0.32,15.27,599.33,1.67,0.95,0.26,52.65,0.73,0.63,98.1,"14,387.31","4,602.28",74.52,"8,064.36",98.06,"3,068.19","16,729.92",3.62,3.45,0.06,8.29,105.23,0.06,2.39,2.99,16.6,1.57,0.14,200.63,228.16,0.63,0.05,0.09,0.17,0.23,26.08,140.04,205.43,31.97,310.25,34.71,11.07,36.22,7.04,40.24,11.07,30.18,3.02,48.29,6.04,0.57,0.17,51.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/30/2012 11:15,OR_mid,ORMID-083,GRAB,SW,6.8,-9999,72.7,17.2,9.56,7.26,1.75,12.65,858.17,1.67,0.95,107.05,99.62,0.73,13.57,106.8,"20,313.93","5,424.37",860.49,"9,091.85",76.79,"2,920.81","18,710.77",87.01,2.77,0.06,283.22,60.72,0.06,26.54,33.92,42.77,20.28,0.14,"3,285.64",244.5,8.85,0.75,0.74,2.06,2.95,412.92,122.96,153.28,30.91,284.57,54.14,9.11,28.34,5.06,39.47,11.13,36.43,6.07,71.85,12.14,22.12,2.21,41.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/30/2012 9:50,OR_up,ORUP-080,GRAB,SW,6.6,-9999,62.7,15.1,10.5,7.65,7.01,1.19,"1,194.88",1.67,0.95,498,131.24,0.73,0.44,116,"27,692.44","7,088.44",140.14,"8,659.05",50.33,"3,017.24","21,492.64",9.22,1.88,0.06,2.71,26.84,0.06,10.22,15.74,91.47,3.02,0.14,540.01,232.48,2.98,0.05,0.28,0.94,0.44,55.13,93.91,83.17,22.69,321.63,41.53,11.14,41.53,6.08,41.74,12.16,43.36,8.1,86.71,16.21,1.66,0.88,26.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/6/2012 11:55,OR_low,ORLOW-460,GRAB,SW,6.5,-9999,61,20.6,14.31,8.95,0.67,13.42,"-9,999.00",1.67,0.95,0.26,37.65,0.73,0.04,92.42,"15,795.00","4,904.00",21.81,"8,590.56",105.48,"3,784.00","15,538.00",1.55,1.92,0.16,1.67,141.68,0.08,7.03,3.02,12.51,0.53,0.09,181.98,168,0.7,0.01,0.06,0.03,0.23,20.16,82.09,100.45,23.52,101.18,22.84,9.09,26.75,4.84,26.28,6.89,25.49,4.6,36.2,6.93,0.01,0.4,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/6/2012 10:50,OR_mid,ORMID-084,GRAB,SW,6.3,-9999,6.7,16.1,12.94,6.55,0.5,11.23,967.22,1.67,0.95,26.58,99.05,0.73,0.02,103.01,"20,746.00","5,919.00",13.99,"9,000.56",107.12,"3,389.00","17,046.00",1.45,2.04,0.08,9.02,72.31,0.17,0.68,1.55,2.15,0.28,0.09,247.56,206,0.36,0.01,0.02,0.09,0.12,28.62,88.61,94,27.24,108.55,26.91,11.59,29.89,5.31,30.9,8.8,34.32,8.12,63.96,14.03,0.01,0.1,33.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/6/2012 9:45,OR_up,ORUP-081,GRAB,SW,6.3,-9999,48.4,15.4,11.41,6.14,8.75,1.19,"1,417.00",1.67,0.95,650.24,148.32,0.73,0.02,127.33,"27,996.00","7,578.00",15.77,"9,512.57",113.36,"3,115.00","21,093.00",1.53,1.67,0.09,1.2,12.38,0.18,0.89,1.98,1.54,0.21,0.09,371.48,222,0.29,0.01,0.03,0.09,0.09,31.32,68.6,40.68,22.33,89.12,29.54,11,27.87,5.45,42.23,12.17,49.69,10.73,105.11,23.45,0.02,0.05,21.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/10/2012 12:20,OR_low,ORLOW-461,GRAB,SW,7.1,-9999,74.8,19.8,12.01,9.29,0.35,13.03,"-9,999.00",1.67,0.95,0.26,51.17,0.73,0.06,103.86,"14,984.00","4,652.00",39.91,"8,719.86",148.6,"3,104.00","15,491.00",1.88,3.27,0.95,11.3,81.11,0.19,1.23,2.48,4.77,0.53,0.1,203.03,256,0.67,0.01,0.04,0.02,0.15,23.19,144.7,202.34,40.45,163.81,40.37,12.84,40.05,6.74,37.77,10.27,33.66,6.59,47.21,10.06,0.01,0.07,70.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/10/2012 11:10,OR_mid,ORMID-085,GRAB,SW,7.1,-9999,75.4,15.3,10.58,7.08,1.75,1.19,"-9,999.00",1.67,0.95,116.41,95.19,0.73,0.03,102.21,"19,001.00","5,011.00",25.97,"9,181.92",106.33,"2,635.00","14,903.00",1.56,2.06,0.22,9.75,35.93,0.19,0.69,2.02,4.13,0.27,0.1,226.54,233,0.27,0.01,0.02,0.02,0.1,27.04,116.36,122.89,32.67,133.76,37.57,13.21,40.19,5.57,35.78,10.53,35.71,7.8,62.48,12.92,0.01,0.62,42.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/10/2012 9:45,OR_up,ORUP-082,GRAB,SW,6.8,-9999,59.5,14.2,9.96,8.45,5.63,1.19,"-9,999.00",1.67,0.95,411.09,118.32,0.73,0.04,110.81,"23,695.00","5,730.00",35.51,"9,425.52",90.89,"2,476.00","14,821.00",1.89,1.7,0.15,0.5,25.48,0.2,0.77,2.46,1.36,0.21,0.05,252.09,255,0.23,0.01,0.03,0.01,0.09,22.56,111,102.17,34.37,139.73,36.96,13.53,41.19,6.76,44.97,11.8,44.69,8.82,74.75,16,0.01,0.08,27.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/13/2012 9:20,OR_low,ORLOW-462,GRAB,SW,6.9,-9999,79.7,15.9,11.79,8.43,0.21,12.96,519.42,1.67,0.95,0.26,41.93,0.73,0.04,91.18,"14,298.00","4,388.00",30.31,398.8,177.25,"2,564.00","14,509.00",1.46,2.58,0.08,12.39,66.08,0.16,0.49,1.42,1.03,0.41,0.81,188.83,241,0.51,0.01,0.02,0.01,0.1,20.58,133.59,196.31,39.85,152.54,32.17,12.03,41.23,7.12,40.64,10.89,36.83,6.3,59.18,9.94,0.01,0.04,87.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/13/2012 8:20,OR_mid,ORMID-086,GRAB,SW,8.4,-9999,77.4,14.2,10.34,6.35,1.92,1.19,"-9,999.00",1.67,0.95,138.49,97.01,0.73,0.02,94.05,"20,453.00","5,454.00",16.88,446.49,164.24,"2,922.00","15,500.00",1.4,1.93,0.27,11.73,29.28,0.2,0.52,1.44,1.42,0.21,0.15,218.08,205,0.23,0.01,0.01,0.09,0.09,25.71,100.24,104.67,28.17,121.58,29.69,12.05,36.4,5.01,36.77,10.21,36.48,7.53,60.62,14.62,0.01,0.05,56.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/13/2012 7:25,OR_up,ORUP-083,GRAB,SW,5.3,-9999,53.9,14.2,8.77,7.14,6.5,1.19,"-9,999.00",1.67,0.95,512.81,128.94,0.73,0.04,117.23,"26,305.00","6,600.00",30.81,443.89,176.25,"2,724.00","17,251.00",1.76,1.74,0.16,0.36,21.52,0.19,0.86,2.81,2.35,0.24,0.16,303.12,253,0.7,0.01,0.03,0.01,0.09,26.58,99.56,90.69,31.01,128.13,43.8,14.84,41.49,6.14,54.96,12.92,53.12,9.75,95.19,19.55,0.01,0.09,37.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/17/2012 14:15,OR_low,ORLOW-479,GRAB,SW,6.5,-9999,72.1,20.1,14.02,8.06,0.33,15.5,572.82,1.67,0.95,0.26,41.55,0.73,0.04,85.31,"14,875.00","4,594.00",22.47,403.74,183.42,"3,179.00","14,523.00",1.53,2.41,0.1,1.48,72.51,0.1,1.59,1.94,37.45,0.41,0.04,176.91,210,0.49,0.02,0.03,0.02,0.1,19.45,106.03,120.56,30.2,124.51,28.86,11.02,29.43,5.75,30.81,8,29.37,6.16,47.68,9.7,0.01,0.05,48.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/17/2012 13:25,OR_mid,ORMID-087,GRAB,SW,6.4,-9999,70.6,14.5,13.13,6.16,1.85,1.19,"-9,999.00",1.67,0.95,127.98,93.82,0.73,0.04,94.09,"20,860.00","5,716.00",16.25,451.45,157.06,"3,000.00","16,569.00",1.44,1.98,0.15,16.68,43.1,0.25,0.59,1.43,1.03,0.25,0.24,231.09,205,0.22,0.01,0.02,0.01,0.09,26.28,96.63,119.73,27.91,115.51,29.27,11.2,31.89,4.86,34.52,8.26,35.85,7.81,65.15,14.96,0.01,0.08,40.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/17/2012 12:25,OR_up,ORUP-084,GRAB,SW,5.9,-9999,52.5,14.9,12.32,6.27,6.36,1.19,"-9,999.00",1.67,0.95,494.15,122.71,0.73,0.04,111.56,"28,042.00","7,170.00",21.84,450.24,160.7,"3,118.00","18,294.00",1.58,1.69,0.11,0.27,14.76,0.17,0.75,1.97,0.99,0.22,0.65,314.41,233,1.94,0.02,0.03,0.09,0.08,25.8,89.74,59.65,26.95,118,35.29,14.56,35.65,6.28,40.33,11.31,45.53,10.17,91.41,18.3,0.01,0.06,30.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/24/2012 12:15,OR_low,ORLOW-480,GRAB,SW,6.8,-9999,-9999,20,14.39,7.83,0.23,1.19,596.14,1.67,0.95,0.26,32.67,0.73,0.04,90.73,"14,626.00","4,541.00",24.6,396.81,189.33,"3,248.00","14,834.00",1.42,1.94,0.16,14.29,174.51,0.2,0.67,1.1,2.42,0.51,0.3,188.63,174,0.46,0.01,0.03,0.09,0.08,20.36,91.26,131.62,25.46,99,23.74,10.1,31.89,4.8,26.19,6.74,30.83,5.64,41.35,8.54,0.01,0.05,39.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/24/2012 10:55,OR_mid,ORMID-088,GRAB,SW,6.7,-9999,-9999,15.5,1.16,5.83,0.58,11.6,"-9,999.00",1.67,0.95,30.06,94.33,0.73,0.04,91.54,"20,869.00","6,046.00",54.34,443.77,163.08,"3,149.00","17,243.00",1.75,2.13,0.08,42.04,99.72,0.43,0.6,1.35,1.38,0.31,0.54,243.49,248,0.27,0.01,0.01,0.01,0.11,27.96,116.32,161.22,33.16,144.26,32.69,12.23,36.07,5.16,37.21,10.77,38.91,7.99,69.35,15.16,0.01,0.11,36.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
9/24/2012 10:10,OR_up,ORUP-085,GRAB,SW,6.6,-9999,-9999,12.7,13.01,5.18,8.76,1.19,"-9,999.00",1.67,0.95,"-9,999.00",142.23,0.73,0.02,108.97,"29,012.00","8,296.00",14.39,460.1,155.29,"3,040.00","21,059.00",1.47,1.63,0.12,0.41,11.7,0.17,0.91,1.79,1.74,0.24,0.91,373.74,199,0.57,0.01,0.06,0.09,0.07,30.37,61.34,37.01,18.52,76.37,23.88,12.94,35.4,5.8,34.19,11.27,44.48,9.16,94.62,21.36,0.01,0.07,20.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/1/2012 11:25,OR_low,ORLOW-495,GRAB,SW,6.6,-9999,-9999,19.7,15.86,7.32,0.41,10.19,365.79,1.67,0.95,0.26,14.69,0.73,0.05,102.31,"14,195.00","4,679.00",30.72,408.22,205.51,"2,853.00","13,843.00",4.09,1.44,0.46,41.13,296.81,0.41,2.23,2.12,15.41,0.59,0.18,208.68,188,0.61,0.01,0.07,0.05,0.11,24.55,110.35,196.56,31.25,121.91,35.53,11.14,29.63,4.83,29.87,7.1,27.81,6.54,48.68,10.08,0.01,0.67,33.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/1/2012 10:45,OR_mid,ORMID-089,GRAB,SW,6.7,-9999,-9999,17.1,1.69,5.19,0.34,1.19,881.1,1.67,0.95,11.09,99.84,0.73,0.03,99.7,"19,753.00","6,199.00",14.48,456.63,171.38,"2,892.00","18,322.00",1.37,1.95,0.14,55.84,91.76,0.5,0.66,1.5,2.23,0.3,0.23,284.2,201,0.27,0.01,0.03,0.01,0.11,31.11,92.2,131.11,23.54,108.07,27.2,12.01,33.31,5.24,32.33,8.87,40.95,7.13,63.58,15.09,0.01,0.08,39.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Amber bottle broken; All spilts taken from HDPE bottle
10/1/2012 9:45,OR_up,ORUP-086,GRAB,SW,6.4,-9999,-9999,13.2,13.66,4.91,10.73,11.02,"1,369.27",1.67,0.95,809.57,167.83,0.73,0.02,110.2,"38,890.00","8,974.00",12.77,470.12,151.45,"3,234.00","22,688.00",2.23,1.52,0.09,0.7,10.92,0.17,1.56,2.6,3.81,0.17,0.5,414.45,203,0.24,0.01,0.03,0.01,0.08,33.39,56.8,33.6,17.7,72.35,21.33,10.82,29.6,4.3,33.31,10.29,42,9.34,94.52,22.02,0.01,0.09,19.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/8/2012 10:34,OR_mid,ORMID-090,GRAB,SW,6.7,-9999,-9999,16.2,19.72,4.84,0.83,1.19,"1,063.63",1.67,0.95,0.26,98.95,0.73,0.02,101.84,"23,306.00","7,567.00",88.4,459,178.12,"3,670.00","22,464.00",1.28,1.5,0.06,81.23,86.51,0.63,0.66,0.94,1.54,0.3,0.77,280.62,173,0.26,0.01,0.01,0.02,0.1,33.1,72.44,106.18,20.82,81.26,25.47,11.84,26.19,4.88,30.81,7.7,26.6,6.27,55.87,11.41,0.01,0.06,47.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/8/2012 9:37,OR_up,ORUP-087,GRAB,SW,6.3,-9999,-9999,12.1,14.52,4.44,12.1,1.19,"1,427.70",1.67,0.95,829.97,176.44,0.73,0.02,108,"31,833.00","10,149.00",13.51,439.49,152.9,"3,374.00","27,390.00",1.4,1.42,0.07,1.4,11.02,0.16,0.95,1.75,2.32,0.18,0.27,445.92,185,0.16,0.01,0.03,0.01,0.07,35.21,53.7,36.41,17.86,68.57,20.97,11.69,26.14,5.36,32.78,9.57,40.27,9.15,92.25,22.75,0.01,0.08,18.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/8/2012 11:30,OR_low,ORLOW-496,GRAB,SW,6.6,-9999,-9999,20.8,14.35,6.82,0.95,1.19,572.52,1.67,0.95,0.26,27.09,0.73,0.04,96.77,"13,436.00","4,520.00",22.64,382.53,192.43,"2,344.00","14,514.00",1.2,1.06,0.11,33.28,142.51,0.34,0.74,1.01,2.55,0.55,0.09,199.52,137,0.35,0.01,0.03,0.02,0.06,17.78,71.74,124.07,18.35,92.39,19.42,7.26,22.63,3.45,23.24,5.41,19.65,3.72,41.66,8.47,0.01,0.07,24.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/15/2012 12:45,OR_low,ORLOW-497,GRAB,SW,7,-9999,-9999,25,13.02,6.96,0.48,19.59,637.71,1.67,0.95,0.26,27.73,0.73,0.16,155.24,"14,804.59","5,077.61",38.44,"7,748.96",282.08,"3,201.54","17,863.39",2.55,4.01,0.14,34.45,102.04,0.43,4.16,4.27,19.84,2.15,0.14,255.11,73.6,0.44,0.66,0.07,0.16,0.12,24.88,11.9,43.7,4.44,39.5,7.27,14.1,2.14,9.14,0.09,4.45,3.25,9,19.8,6.04,0.1,0.2,24.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/15/2012 11:45,OR_mid,ORMID-091,GRAB,SW,6.7,-9999,-9999,13.2,4.16,4.22,0.24,1.19,869.91,1.67,0.95,0.26,92.86,0.73,0.19,170.29,"20,765.60","7,093.20",31.66,"9,066.96",337.88,"3,289.60","25,083.20",2.94,5.59,0.36,91.04,67.23,0.59,6.5,4.08,37.82,2.15,0.08,374.81,114,0.63,0.62,0.05,0.15,0.18,50.65,22.4,43.1,2.09,49.3,6.64,9.58,5.2,8.35,5.09,2.33,12.8,8.8,36.9,1.6,0.17,0.28,37.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/15/2012 10:45,OR_up,ORUP-088,GRAB,SW,6.3,-9999,-9999,11.6,13.04,4.61,15.77,1.19,"1,823.05",1.67,0.95,"1,226.40",182.68,0.73,0.26,177.07,"35,487.63","11,849.96",50.36,"9,359.60",253.34,"4,088.34","34,657.51",2.22,4.69,0.12,1.46,28.64,0.15,7.98,5.21,24.16,1.59,0.15,483.2,132,0.21,0.5,0.09,0.13,0.1,40.23,11,0.56,5.5,34.4,6.64,9.86,7.74,7.68,16.1,0.41,33.7,14.41,79.1,8.47,0.12,0.32,22.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/22/2012 13:10,OR_up,ORUP-089,GRAB,SW,6.1,-9999,-9999,10.9,13.15,3.93,18.37,1.19,"1,620.91",1.67,0.95,"1,233.02",176.84,0.73,0.34,206.75,"35,295.45","12,321.71",26.17,"8,686.49",248.03,"3,825.44","36,140.85",2.21,4.16,0.16,2.13,47.34,0.16,4.06,5.9,24.86,1.78,0.04,526.97,135,0.23,0.46,0.48,0.14,0.18,44.38,8.49,1.01,5.93,20.7,12.3,10.6,3.28,8.58,16.1,1.26,27.3,14.56,79.3,9.02,0.14,0.38,11.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
10/29/2012 11:00,OR_up,ORUP-090,GRAB,SW,6.7,-9999,-9999,8.8,11.42,5.47,19.22,1.19,"-9,999.00",1.67,0.95,"-9,999.00",193.22,0.73,0.02,176.93,"34,670.00","12,224.00",9.39,423.61,82.4,"3,952.00","31,698.00",1.25,1.15,0.1,2.33,8.94,0.15,1.33,2.85,7.08,0.1,0.09,525.14,181,0.46,0.01,0.06,0.09,0.1,42.67,37.57,25.92,13.17,46.87,18.9,13.45,28.04,5.84,33.13,11.66,46.28,11.97,97.94,23.87,0.06,0.08,13.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
11/5/2012 10:45,OR_up,ORUP-091,GRAB,SW,6,-9999,-9999,9.7,12.07,5.14,20.76,1.19,"-9,999.00",1.67,0.95,"-9,999.00",197.36,0.73,0.03,175.42,"34,526.00","12,632.00",10.88,425.88,86.9,"4,209.00","31,910.00",1.34,1.13,0.57,1.86,10.43,0.16,1.45,3.47,12.87,0.12,0.09,556.35,171,0.44,0.03,0.09,0.08,0.39,44.13,38.28,27.76,11.89,50.17,22.92,13.33,22.89,4.92,30.54,10.89,43.94,12.36,89.75,25.86,0.05,0.17,11.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
11/13/2012 11:15,OR_low,ORLOW-498,GRAB,SW,6.5,-9999,-9999,12.4,12.91,7.69,0.43,1.19,"-9,999.00",1.67,0.95,0.26,115.86,0.73,0.03,169,"15,514.00","5,887.00",16.12,368,79.3,"4,083.00","16,960.00",1.21,0.88,0.33,32.46,40.25,0.19,0.97,3.49,19.56,0.27,0.08,217.65,77,1.5,0.01,0.1,0.11,0.27,24.61,33.87,47.78,11.27,39.28,15.83,7.9,14.71,3.94,15.92,5.8,12.5,4.73,22.2,7.14,0.07,0.28,21.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
11/13/2012 12:00,OR_up,ORUP-092,GRAB,SW,6.1,-9999,-9999,9.6,11.18,5.91,24.63,1.19,"-9,999.00",1.67,0.95,"-9,999.00",198.7,0.73,0.01,185.26,"34,798.00","12,686.00",11.31,415.33,86.65,"3,752.00","31,628.00",1.28,1,0.16,1.08,10.38,0.16,1.14,2.81,9.38,0.11,0.04,522.67,180,0.48,0.01,0.06,0.07,0.1,42.34,34.85,22.79,11.82,48.61,15.31,12.85,19.53,6.66,32.81,12.68,40.73,11.22,93.49,25.89,0.06,0.15,10.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Amber bottle broken; All spilts taken from HDPE bottle
11/19/2012 10:40,OR_low,ORLOW-523,GRAB,SW,7,-9999,49.5,11.1,11.25,7.8,0.21,1.19,"-9,999.00",1.67,0.95,0.26,112.83,0.73,0.03,19.62,"13,862.00","5,081.00",16.37,337,84.3,"3,344.00","15,037.00",1.14,0.6,0.13,23.42,82.61,0.14,0.72,2.96,4.99,0.37,0.63,195.53,88,0.52,0.01,0.02,0.04,0.4,23.85,37.26,60.16,10.29,46.19,9.19,6.67,12.77,2.5,14.12,4,14.57,2.91,22.48,4.34,0.01,0.06,20.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
11/19/2012 11:15,OR_up,ORUP-093,GRAB,SW,6.7,-9999,44.3,10.2,10.16,3.26,0,1.19,"-9,999.00",1.67,0.95,"-9,999.00",192.29,0.73,0.01,6.17,"35,855.00","13,128.00",15.4,373.13,68.85,"4,045.00","32,494.00",1.17,0.92,0.06,1.38,11.2,0.17,1.53,3.48,6.57,0.15,0.38,542.57,187,0.23,0.01,0.05,0.01,0.4,42.23,27.79,18.33,8.96,40.42,14.1,10.08,19.64,4.02,31.5,10.39,42.93,9.64,107.16,24.13,0.01,0.08,7.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
11/26/2012 11:55,OR_up,ORUP-094,GRAB,SW,7,-9999,44.6,9.9,9.87,8.54,25.05,1.19,"-9,999.00",1.67,0.95,"-9,999.00",202.97,0.73,0.01,5.39,"33,510.00","12,365.00",9.28,361.28,81.44,"3,629.00","31,931.00",1.25,0.95,0.26,1.47,12.57,0.18,1.67,5.17,24.49,0.16,0.79,544.41,191,0.2,0.01,0.1,0.08,0.47,48.49,37.95,24.2,9.69,49.88,16.25,12.1,21.89,3.83,35.95,10.08,49.72,9.22,102.03,24.18,0.01,0.12,9.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
12/3/2012 11:15,OR_up,ORUP-095,GRAB,SW,6.5,-9999,47.5,8.1,9.42,3.2,25.71,1.19,"-9,999.00",1.67,0.95,"-9,999.00",203.76,0.73,0.01,5.85,"34,733.00","13,024.00",7.47,369.94,80.34,"3,744.00","33,259.00",1.3,1,0.04,0.81,11.18,0.16,1.53,3.37,9.78,0.13,0.36,575.17,175,0.17,0.01,0.06,0.16,0.38,43.45,25.2,14.69,6.47,27.78,12.46,10.99,17.03,3.57,34.5,10.65,49.65,10.04,104.76,26.29,0.01,0.09,6.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
12/28/2012 13:30,OR_low,ORLOW-537,GRAB,SW,5.6,-9999,69.3,9,9,5.8,0.29,12.34,471.18,1.67,0.95,0.26,72.22,0.73,0.04,18.84,"10,850.00","3,660.00",34.2,"2,560.00",28.31,"2,080.00","2,460.00",2.16,1.45,0.34,0.56,26.48,0.71,0.68,1.77,8.32,0.54,1.91,143.07,109,0.57,0.14,0.03,0.16,0.1,17.37,72.1,109,18.7,76.8,20.7,8.9,19.2,1.4,18.1,4.9,16.9,3.3,19.4,4.2,1.02,0.05,13.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,pH taken in lab
12/28/2012 12:20,OR_mid,ORMID-092,GRAB,SW,5.9,-9999,60.4,2.6,9.96,3.76,6.07,1.19,"1,179.83",1.67,0.95,434.78,128.75,0.73,0.01,22.21,"19,550.00","7,490.00",13.22,"4,240.00",32.57,"2,530.00","2,910.00",1.62,0.94,0.1,1.3,12.73,1.3,1.03,1.38,1.83,0.72,1.97,309.26,76.4,0.24,0.14,0.02,0.15,0.08,35.26,26.9,33.8,10.6,51.1,10.5,9,15.9,2.1,12.4,4.3,18.5,3.4,37.8,9.1,1.02,0.05,7.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,pH taken in lab
12/28/2012 10:50,OR_up,ORUP-096,GRAB,SW,6,-9999,57.8,3.6,8.66,4.21,13.54,1.19,"1,529.70",1.67,0.95,900.07,165.87,0.73,0.07,34.26,"29,850.00","9,690.00",6.53,"4,540.00",17.87,"2,580.00","2,960.00",1.54,0.68,0.36,0.31,12.61,1.48,1.93,2.86,38.53,0.83,1.91,385.78,124,0.24,0.14,0.08,0.07,0.08,29.29,20.7,12.8,10,44,5.7,8.8,18.2,2.4,28.1,8,33.9,6.9,68.8,15.6,1.01,0.03,4.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,pH taken in lab
